# zmin,zmax, thetamin,thetamax, lambdamin,lambdamax, timemin,timemax, wxmin,wxmax, wzmin,wzmax, val,relerr
12.8,14, 61,61.5, 1.4,1.5, 0.7,0.8, 0.8,0.85, 0,0.01, 2.0756e+18,7.98735
16.4,17.6, 60,60.5, 1.1,1.2, 0.6,0.7, 0.88,0.9, 0.01,0.03, 1.91815e+18,9.16437
11.6,12.8, 57.5,58, 2.6,2.8, 1.5,2, 0.85,0.88, 0,0.01, 4.92646e+17,5.54303
18.8,20, 57.5,58, 3,3.5, 1.5,2, 0.85,0.88, 0.01,0.03, 2.71923e+17,3.68413
17.6,18.8, 57,57.5, 3.5,4, 2,3, 0.85,0.88, 0.01,0.03, 6.85859e+16,4.5566
12.8,14, 57.5,58, 2,2.2, 1.2,1.3, 0.85,0.88, 0,0.01, 1.07706e+18,8.67141
18.8,20, 60.5,61, 3.5,4, 2,3, 0.88,0.9, 0.03,0.05, 6.80091e+16,5.22166
9.2,10.4, 57.5,58, 1.1,1.2, 0.6,0.7, 0.85,0.88, 0.01,0.03, 1.28338e+18,8.80608
16.4,17.6, 58,58.5, 1.4,1.5, 0.7,0.8, 0.85,0.88, 0.01,0.03, 1.65618e+18,8.60257
18.8,20, 59,59.5, 3,3.5, 1.5,2, 0.88,0.9, 0.01,0.03, 6.82137e+16,9.7329
18.8,20, 60,60.5, 4,5, 2,3, 0.88,0.9, 0.01,0.03, 6.44115e+16,5.48079
9.2,10.4, 58,58.5, 2.6,2.8, 1.3,1.4, 0.85,0.88, 0.01,0.03, 1.8029e+18,5.56457
10.4,11.6, 57,57.5, 2.8,3, 1.4,1.5, 0.85,0.88, 0.01,0.03, 8.53251e+17,7.55597
17.6,18.8, 58.5,59, 1.1,1.2, 0.8,0.9, 0.8,0.85, 0.01,0.03, 5.46254e+17,7.67871
17.6,18.8, 57,57.5, 1.2,1.3, 0.8,0.9, 0.8,0.85, 0.01,0.03, 4.59445e+17,8.25215
11.6,12.8, 57,57.5, 1.7,1.8, 1,1.1, 0.8,0.85, 0,0.01, 8.28815e+17,9.43449
11.6,12.8, 59.5,60, 2.2,2.4, 1.2,1.3, 0.85,0.88, 0,0.01, 1.59056e+18,7.3742
11.6,12.8, 58,58.5, 0.8,0.9, 0.5,0.6, 0.8,0.85, 0.01,0.03, 5.42935e+17,9.45985
15.2,16.4, 57,57.5, 1.3,1.4, 0.6,0.7, 0.8,0.85, 0.01,0.03, 1.31512e+18,8.61289
8,9.2, 60,60.5, 7.5,10, 4,5, 0.88,0.9, 0.01,0.03, 3.98006e+15,8.44011
18.8,20, 58,58.5, 2.4,2.6, 1.5,2, 0.8,0.85, 0.01,0.03, 7.29209e+16,7.52888
10.4,11.6, 60.5,61, 2.4,2.6, 1.5,2, 0.8,0.85, 0.01,0.03, 1.17541e+17,5.70951
16.4,17.6, 57,57.5, 0.2,0.3, 0.1,0.2, 0.85,0.88, 0.01,0.03, 3.40489e+18,9.23181
18.8,20, 59,59.5, 5,7.5, 3,4, 0.85,0.88, 0.01,0.03, 1.60581e+16,3.54577
14,15.2, 60.5,61, 5,7.5, 2,3, 0.85,0.88, 0,0.01, 1.57474e+16,5.6925
9.2,10.4, 59.5,60, 0.3,0.4, 0.1,0.2, 0.85,0.88, 0.01,0.03, 3.2696e+18,7.96642
12.8,14, 58,58.5, 0.5,0.6, 0.2,0.3, 0.8,0.85, 0,0.01, 3.40557e+18,9.47976
14,15.2, 60.5,61, 1.1,1.2, 0.8,0.9, 0.85,0.88, 0,0.01, 1.5729e+18,8.06656
12.8,14, 58,58.5, 1.2,1.3, 0.6,0.7, 0.85,0.88, 0,0.01, 3.82559e+18,9.62028
11.6,12.8, 60,60.5, 3,3.5, 2,3, 0.88,0.9, 0,0.01, 9.58041e+16,8.58856
9.2,10.4, 60,60.5, 3,3.5, 2,3, 0.88,0.9, 0.01,0.03, 6.40849e+16,5.07631
9.2,10.4, 60,60.5, 2.2,2.4, 1.5,2, 0.88,0.9, 0.01,0.03, 1.732e+17,8.78645
15.2,16.4, 60.5,61, 3,3.5, 2,3, 0.88,0.9, 0,0.01, 8.29001e+16,6.24413
10.4,11.6, 58,58.5, 4,5, 2,3, 0.85,0.88, 0.01,0.03, 1.31072e+17,2.68651
15.2,16.4, 59.5,60, 3.5,4, 2,3, 0.88,0.9, 0,0.01, 7.85001e+16,6.88884
11.6,12.8, 60.5,61, 3,3.5, 2,3, 0.88,0.9, 0.01,0.03, 3.91205e+16,6.79327
17.6,18.8, 60,60.5, 2,2.2, 1.1,1.2, 0.88,0.9, 0.01,0.03, 6.36155e+17,9.04322
11.6,12.8, 58,58.5, 2.2,2.4, 1.2,1.3, 0.85,0.88, 0.01,0.03, 6.1106e+17,8.42132
15.2,16.4, 58.5,59, 2.2,2.4, 1.1,1.2, 0.8,0.85, 0.01,0.03, 4.01544e+17,9.57197
16.4,17.6, 57,57.5, 1.9,2, 1,1.1, 0.8,0.85, 0.01,0.03, 1.0565e+18,6.66985
17.6,18.8, 58.5,59, 1.1,1.2, 0.6,0.7, 0.88,0.9, 0.01,0.03, 1.76915e+18,7.65252
18.8,20, 60,60.5, 3.5,4, 2,3, 0.85,0.88, 0.03,0.05, 3.65211e+16,6.88748
9.2,10.4, 57.5,58, 10,15, 6,8, 0.8,0.85, 0.01,0.03, 3.58743e+14,8.89069
12.8,14, 57,57.5, 2.4,2.6, 1.5,2, 0.8,0.85, 0,0.01, 4.14898e+17,4.71256
9.2,10.4, 59,59.5, 2.2,2.4, 1.3,1.4, 0.8,0.85, 0.01,0.03, 4.55795e+17,6.70018
15.2,16.4, 58,58.5, 5,7.5, 2,3, 0.8,0.85, 0.01,0.03, 3.52942e+15,6.92058
15.2,16.4, 59.5,60, 1,1.1, 0.6,0.7, 0.8,0.85, 0,0.01, 1.52697e+18,8.16223
17.6,18.8, 57.5,58, 1.6,1.7, 0.8,0.9, 0.8,0.85, 0.01,0.03, 1.41779e+18,6.7877
15.2,16.4, 59.5,60, 2,2.2, 1.1,1.2, 0.8,0.85, 0,0.01, 8.59947e+17,8.11126
11.6,12.8, 60,60.5, 1.2,1.3, 0.7,0.8, 0.85,0.88, 0,0.01, 2.43177e+18,7.68198
9.2,10.4, 58,58.5, 0.8,0.9, 0.5,0.6, 0.8,0.85, 0.01,0.03, 8.40185e+17,7.22297
9.2,10.4, 57.5,58, 1.3,1.4, 0.9,1, 0.8,0.85, 0.01,0.03, 6.1958e+17,9.29813
15.2,16.4, 58,58.5, 2.8,3, 1.5,2, 0.85,0.88, 0,0.01, 6.07927e+17,5.25782
12.8,14, 58,58.5, 1.7,1.8, 0.9,1, 0.75,0.8, 0,0.01, 1.0485e+18,9.3891
14,15.2, 61.5,62, 5,7.5, 3,4, 0.85,0.88, 0,0.01, 1.52228e+16,5.32841
9.2,10.4, 57.5,58, 1.3,1.4, 0.6,0.7, 0.88,0.9, 0.01,0.03, 1.94189e+18,8.2533
18.8,20, 58.5,59, 1.2,1.3, 0.6,0.7, 0.88,0.9, 0.03,0.05, 2.36785e+18,8.89376
14,15.2, 60,60.5, 0.1,0.2, 0,0.1, 0.85,0.88, 0,0.01, 1.13797e+19,6.90868
8,9.2, 57,57.5, 5,7.5, 3,4, 0.85,0.88, 0.03,0.05, 2.05732e+15,9.87869
10.4,11.6, 61.5,62, 1.5,1.6, 0.8,0.9, 0.85,0.88, 0.01,0.03, 7.63517e+17,9.70689
16.4,17.6, 58,58.5, 1.3,1.4, 0.7,0.8, 0.8,0.85, 0.01,0.03, 2.07771e+18,5.06502
18.8,20, 60.5,61, 3.5,4, 2,3, 0.8,0.85, 0.01,0.03, 2.62206e+16,7.50153
15.2,16.4, 58,58.5, 2.4,2.6, 1.3,1.4, 0.8,0.85, 0.01,0.03, 4.72344e+17,8.22773
12.8,14, 58,58.5, 2.2,2.4, 1.1,1.2, 0.8,0.85, 0,0.01, 1.40374e+18,8.37584
9.2,10.4, 59,59.5, 1.4,1.5, 0.8,0.9, 0.88,0.9, 0.01,0.03, 1.30558e+18,9.31749
8,9.2, 58,58.5, 5,7.5, 3,4, 0.8,0.85, 0.01,0.03, 4.91697e+15,5.306
9.2,10.4, 59,59.5, 5,7.5, 3,4, 0.85,0.88, 0.01,0.03, 3.42251e+16,2.46654
12.8,14, 61,61.5, 5,7.5, 2,3, 0.85,0.88, 0,0.01, 1.30575e+16,6.34104
8,9.2, 59,59.5, 3,3.5, 1.5,2, 0.85,0.88, 0.01,0.03, 2.6089e+17,3.49645
17.6,18.8, 58,58.5, 1.6,1.7, 1,1.1, 0.8,0.85, 0.01,0.03, 3.93368e+17,8.3174
8,9.2, 59.5,60, 2,2.2, 1.2,1.3, 0.8,0.85, 0.01,0.03, 1.72533e+17,9.55448
15.2,16.4, 59,59.5, 1.3,1.4, 0.9,1, 0.8,0.85, 0.01,0.03, 4.82207e+17,9.28679
16.4,17.6, 58.5,59, 1.5,1.6, 1,1.1, 0.8,0.85, 0.01,0.03, 5.50239e+17,7.94975
14,15.2, 58,58.5, 1,1.1, 0.7,0.8, 0.8,0.85, 0,0.01, 1.5002e+18,7.27324
14,15.2, 61,61.5, 1.2,1.3, 0.8,0.9, 0.8,0.85, 0,0.01, 1.13073e+18,7.83577
10.4,11.6, 58,58.5, 2.8,3, 1.5,2, 0.8,0.85, 0,0.01, 1.59054e+17,9.91246
11.6,12.8, 58.5,59, 2.4,2.6, 1.5,2, 0.8,0.85, 0.01,0.03, 7.88106e+16,9.55832
15.2,16.4, 61,61.5, 3.5,4, 2,3, 0.8,0.85, 0,0.01, 3.70739e+16,7.56194
14,15.2, 57,57.5, 1.1,1.2, 0.9,1, 0.75,0.8, 0,0.01, 5.63547e+17,9.14214
16.4,17.6, 58,58.5, 1.5,1.6, 1.1,1.2, 0.8,0.85, 0.01,0.03, 3.73905e+17,9.5244
11.6,12.8, 59,59.5, 1.5,1.6, 1,1.1, 0.8,0.85, 0,0.01, 7.44041e+17,9.76223
18.8,20, 58,58.5, 2.6,2.8, 1.4,1.5, 0.8,0.85, 0.01,0.03, 3.46395e+17,9.60473
15.2,16.4, 58.5,59, 1.3,1.4, 0.7,0.8, 0.75,0.8, 0.01,0.03, 6.15456e+17,9.22874
17.6,18.8, 57.5,58, 1,1.1, 0.5,0.6, 0.75,0.8, 0.01,0.03, 1.032e+18,6.87621
16.4,17.6, 57.5,58, 0.2,0.3, 0.1,0.2, 0.8,0.85, 0.01,0.03, 3.65586e+18,6.52523
12.8,14, 61.5,62, 2.2,2.4, 1.2,1.3, 0.8,0.85, 0,0.01, 6.91398e+17,8.96141
16.4,17.6, 60.5,61, 2,2.2, 1,1.1, 0.8,0.85, 0.01,0.03, 3.80926e+17,9.68585
11.6,12.8, 61,61.5, 0.2,0.3, 0.1,0.2, 0.8,0.85, 0,0.01, 3.20482e+18,9.46271
18.8,20, 58.5,59, 2.4,2.6, 1.3,1.4, 0.85,0.88, 0.01,0.03, 7.55801e+17,7.92326
11.6,12.8, 57,57.5, 2.2,2.4, 1.2,1.3, 0.85,0.88, 0,0.01, 1.38768e+18,9.33089
9.2,10.4, 57,57.5, 2,2.2, 1.2,1.3, 0.85,0.88, 0.01,0.03, 3.46612e+17,9.05106
8,9.2, 60.5,61, 3,3.5, 1.5,2, 0.88,0.9, 0.03,0.05, 9.69813e+16,9.90264
12.8,14, 59.5,60, 0,0.1, 0,0.1, 0.93,0.94, 0,0.01, 5.89312e+19,4.45628
10.4,11.6, 61.5,62, 0,0.1, 0,0.1, 0.96,0.97, 0,0.01, 1.14993e+19,8.97037
16.4,17.6, 58.5,59, 0,0.1, 0,0.1, 0.93,0.94, 0,0.01, 2.32434e+19,8.5849
15.2,16.4, 58.5,59, 1.1,1.2, 0.6,0.7, 0.88,0.9, 0,0.01, 1.8584e+18,9.04556
10.4,11.6, 60.5,61, 1.6,1.7, 1,1.1, 0.8,0.85, 0.01,0.03, 4.88572e+17,8.51322
10.4,11.6, 61,61.5, 1.4,1.5, 0.9,1, 0.8,0.85, 0.01,0.03, 5.62501e+17,8.3917
9.2,10.4, 59,59.5, 0.9,1, 0.6,0.7, 0.75,0.8, 0.01,0.03, 3.79058e+17,8.59129
17.6,18.8, 59,59.5, 1.4,1.5, 0.8,0.9, 0.75,0.8, 0.01,0.03, 5.02732e+17,7.93137
12.8,14, 58.5,59, 1.3,1.4, 0.7,0.8, 0.75,0.8, 0,0.01, 1.79649e+18,6.90173
16.4,17.6, 61.5,62, 5,7.5, 3,4, 0.8,0.85, 0.01,0.03, 1.9309e+15,9.07097
9.2,10.4, 57.5,58, 2.8,3, 2,3, 0.85,0.88, 0.01,0.03, 5.40875e+16,6.84629
11.6,12.8, 57.5,58, 1.7,1.8, 0.9,1, 0.8,0.85, 0.01,0.03, 5.61277e+17,8.75857
14,15.2, 58,58.5, 1.6,1.7, 0.8,0.9, 0.8,0.85, 0,0.01, 2.45932e+18,6.42151
14,15.2, 61,61.5, 1.1,1.2, 0.6,0.7, 0.85,0.88, 0,0.01, 5.37016e+18,6.01024
17.6,18.8, 60.5,61, 1.3,1.4, 0.6,0.7, 0.85,0.88, 0.01,0.03, 1.49824e+18,8.68322
9.2,10.4, 60,60.5, 7.5,10, 4,5, 0.85,0.88, 0.01,0.03, 6.75657e+15,5.50424
16.4,17.6, 57,57.5, 1.5,1.6, 1,1.1, 0.8,0.85, 0.01,0.03, 5.47819e+17,9.2998
12.8,14, 58,58.5, 1.3,1.4, 0.7,0.8, 0.8,0.85, 0,0.01, 4.0823e+18,4.99183
15.2,16.4, 61.5,62, 1.1,1.2, 0.6,0.7, 0.85,0.88, 0.01,0.03, 1.49347e+18,7.994
15.2,16.4, 57.5,58, 0.6,0.7, 0.3,0.4, 0.8,0.85, 0.01,0.03, 1.29346e+18,8.64588
12.8,14, 59,59.5, 5,7.5, 2,3, 0.8,0.85, 0,0.01, 1.23274e+16,5.283
12.8,14, 59,59.5, 7.5,10, 4,5, 0.8,0.85, 0,0.01, 6.73227e+15,6.47789
17.6,18.8, 58.5,59, 0.1,0.2, 0,0.1, 0.85,0.88, 0.01,0.03, 5.82378e+18,6.77702
11.6,12.8, 59.5,60, 0.9,1, 0.4,0.5, 0.8,0.85, 0.01,0.03, 5.63551e+17,9.68806
10.4,11.6, 60.5,61, 2.8,3, 2,3, 0.8,0.85, 0.01,0.03, 1.87022e+16,8.94439
18.8,20, 58,58.5, 1.2,1.3, 0.8,0.9, 0.8,0.85, 0.01,0.03, 3.24369e+17,9.30974
9.2,10.4, 61,61.5, 1.9,2, 1.1,1.2, 0.85,0.88, 0.01,0.03, 5.8124e+17,9.86507
12.8,14, 59,59.5, 0.7,0.8, 0.4,0.5, 0.8,0.85, 0,0.01, 2.13309e+18,7.21375
17.6,18.8, 59,59.5, 2.2,2.4, 1.4,1.5, 0.8,0.85, 0.01,0.03, 2.68947e+17,9.41662
8,9.2, 60,60.5, 2.2,2.4, 1.2,1.3, 0.8,0.85, 0.01,0.03, 2.88968e+17,9.6339
15.2,16.4, 59.5,60, 0.1,0.2, 0,0.1, 0.8,0.85, 0,0.01, 4.81986e+18,8.91445
10.4,11.6, 57,57.5, 1,1.1, 0.5,0.6, 0.75,0.8, 0.01,0.03, 1.12611e+18,6.93309
15.2,16.4, 59,59.5, 7.5,10, 4,5, 0.85,0.88, 0.01,0.03, 6.14443e+15,5.77103
14,15.2, 57,57.5, 2.4,2.6, 2,3, 0.8,0.85, 0,0.01, 3.91735e+16,8.6426
12.8,14, 59.5,60, 3,3.5, 2,3, 0.8,0.85, 0,0.01, 6.4547e+16,5.7597
18.8,20, 59,59.5, 5,7.5, 3,4, 0.8,0.85, 0.01,0.03, 5.42166e+15,4.93201
16.4,17.6, 60,60.5, 2.2,2.4, 1.2,1.3, 0.8,0.85, 0.01,0.03, 7.24843e+17,5.95606
12.8,14, 57.5,58, 5,7.5, 3,4, 0.85,0.88, 0,0.01, 5.77545e+16,2.71068
17.6,18.8, 60,60.5, 2.6,2.8, 1.5,2, 0.88,0.9, 0.01,0.03, 3.49897e+17,5.72232
9.2,10.4, 57,57.5, 0.9,1, 0.4,0.5, 0.85,0.88, 0.01,0.03, 1.61895e+18,9.08768
11.6,12.8, 60,60.5, 3,3.5, 1.5,2, 0.88,0.9, 0.01,0.03, 2.57602e+17,6.10176
14,15.2, 61,61.5, 0.9,1, 0.5,0.6, 0.85,0.88, 0,0.01, 4.69027e+18,6.57137
12.8,14, 57.5,58, 1.1,1.2, 0.5,0.6, 0.8,0.85, 0,0.01, 3.89644e+18,7.11868
14,15.2, 59,59.5, 1.7,1.8, 1.2,1.3, 0.8,0.85, 0,0.01, 3.72602e+17,9.90682
14,15.2, 60.5,61, 3,3.5, 2,3, 0.85,0.88, 0,0.01, 5.38715e+16,6.00413
17.6,18.8, 60.5,61, 1.2,1.3, 0.9,1, 0.85,0.88, 0.01,0.03, 6.14107e+17,9.94678
12.8,14, 60,60.5, 2,2.2, 1.1,1.2, 0.85,0.88, 0,0.01, 1.98159e+18,6.62935
17.6,18.8, 57,57.5, 7.5,10, 4,5, 0.8,0.85, 0.01,0.03, 4.34122e+15,5.52172
16.4,17.6, 57.5,58, 0.1,0.2, 0,0.1, 0.75,0.8, 0.01,0.03, 2.05827e+18,9.07824
9.2,10.4, 58,58.5, 1.6,1.7, 1.1,1.2, 0.8,0.85, 0.01,0.03, 3.96334e+17,9.47536
9.2,10.4, 61.5,62, 5,7.5, 3,4, 0.85,0.88, 0.01,0.03, 3.01797e+15,8.61818
10.4,11.6, 60,60.5, 1,1.1, 0.8,0.9, 0.85,0.88, 0.01,0.03, 6.12788e+17,9.85219
16.4,17.6, 59,59.5, 1,1.1, 0.8,0.9, 0.8,0.85, 0.01,0.03, 5.31856e+17,7.91587
12.8,14, 59.5,60, 2,2.2, 1.2,1.3, 0.85,0.88, 0,0.01, 1.1393e+18,8.08473
16.4,17.6, 57,57.5, 1,1.1, 0.7,0.8, 0.8,0.85, 0.01,0.03, 7.9599e+17,6.99576
14,15.2, 57.5,58, 1,1.1, 0.7,0.8, 0.8,0.85, 0,0.01, 1.32253e+18,7.68189
14,15.2, 59,59.5, 1.1,1.2, 0.5,0.6, 0.8,0.85, 0,0.01, 2.18162e+18,9.21601
18.8,20, 61,61.5, 1.2,1.3, 0.7,0.8, 0.85,0.88, 0.03,0.05, 7.47996e+17,8.80702
17.6,18.8, 57.5,58, 3.5,4, 2,3, 0.85,0.88, 0.01,0.03, 1.085e+17,3.65241
12.8,14, 60,60.5, 5,7.5, 2,3, 0.8,0.85, 0,0.01, 1.22405e+16,5.36182
16.4,17.6, 57.5,58, 2.2,2.4, 1.2,1.3, 0.8,0.85, 0.01,0.03, 8.45188e+17,5.91191
12.8,14, 61.5,62, 1.1,1.2, 0.8,0.9, 0.8,0.85, 0,0.01, 8.02004e+17,8.76343
11.6,12.8, 59.5,60, 1.1,1.2, 0.8,0.9, 0.8,0.85, 0,0.01, 8.28209e+17,8.16804
9.2,10.4, 59.5,60, 1.2,1.3, 0.9,1, 0.8,0.85, 0.01,0.03, 5.01417e+17,9.80767
16.4,17.6, 61,61.5, 1.8,1.9, 1.2,1.3, 0.8,0.85, 0.01,0.03, 1.85053e+17,9.88342
12.8,14, 58.5,59, 1.3,1.4, 0.8,0.9, 0.75,0.8, 0,0.01, 1.20319e+18,9.88469
17.6,18.8, 60,60.5, 1.1,1.2, 0.6,0.7, 0.75,0.8, 0.01,0.03, 5.38457e+17,8.97476
14,15.2, 57,57.5, 2.6,2.8, 1.3,1.4, 0.8,0.85, 0,0.01, 1.50024e+18,7.06888
12.8,14, 59,59.5, 2.2,2.4, 1.3,1.4, 0.8,0.85, 0,0.01, 8.88645e+17,7.85958
14,15.2, 60,60.5, 0.8,0.9, 0.4,0.5, 0.8,0.85, 0.01,0.03, 7.28418e+17,8.8767
17.6,18.8, 58.5,59, 1.8,1.9, 0.9,1, 0.8,0.85, 0.01,0.03, 9.95018e+17,8.33583
11.6,12.8, 58.5,59, 1.2,1.3, 0.6,0.7, 0.8,0.85, 0.01,0.03, 1.32091e+18,8.21013
9.2,10.4, 57,57.5, 1.1,1.2, 0.6,0.7, 0.88,0.9, 0.01,0.03, 1.32301e+18,9.22903
10.4,11.6, 58,58.5, 1.2,1.3, 0.8,0.9, 0.75,0.8, 0.01,0.03, 4.92251e+17,9.93252
11.6,12.8, 57.5,58, 2,2.2, 1.1,1.2, 0.75,0.8, 0,0.01, 4.71628e+17,9.58787
14,15.2, 59.5,60, 1.9,2, 1,1.1, 0.8,0.85, 0,0.01, 1.54061e+18,8.65367
17.6,18.8, 58.5,59, 1.1,1.2, 0.6,0.7, 0.8,0.85, 0.03,0.05, 8.35634e+17,7.89873
15.2,16.4, 58,58.5, 2.2,2.4, 1.2,1.3, 0.85,0.88, 0,0.01, 1.3028e+18,8.42187
9.2,10.4, 59,59.5, 0.1,0.2, 0,0.1, 0.8,0.85, 0.01,0.03, 4.58601e+18,6.03636
17.6,18.8, 58.5,59, 1.6,1.7, 0.8,0.9, 0.8,0.85, 0.01,0.03, 1.48068e+18,6.67245
17.6,18.8, 59,59.5, 1.7,1.8, 0.9,1, 0.8,0.85, 0.01,0.03, 1.05242e+18,6.674
10.4,11.6, 59.5,60, 1.1,1.2, 0.5,0.6, 0.85,0.88, 0.01,0.03, 1.91798e+18,9.49668
18.8,20, 59,59.5, 3,3.5, 2,3, 0.85,0.88, 0.01,0.03, 3.59255e+16,5.56858
15.2,16.4, 61,61.5, 0,0.1, 0,0.1, 0.4,0.6, 0.01,0.03, 3.40473e+17,9.96526
11.6,12.8, 60.5,61, 2.4,2.6, 1.3,1.4, 0.85,0.88, 0,0.01, 1.05195e+18,8.59328
16.4,17.6, 60.5,61, 1.6,1.7, 0.8,0.9, 0.85,0.88, 0.01,0.03, 2.34442e+18,6.63505
12.8,14, 59.5,60, 1.7,1.8, 0.8,0.9, 0.85,0.88, 0,0.01, 2.62574e+18,9.25979
14,15.2, 57,57.5, 1.2,1.3, 0.6,0.7, 0.85,0.88, 0,0.01, 3.92232e+18,8.1078
17.6,18.8, 58,58.5, 0.3,0.4, 0.1,0.2, 0.85,0.88, 0.01,0.03, 2.39599e+18,9.84567
10.4,11.6, 59.5,60, 7.5,10, 4,5, 0.85,0.88, 0.01,0.03, 6.84956e+15,5.59566
10.4,11.6, 60,60.5, 2.4,2.6, 1.5,2, 0.88,0.9, 0.01,0.03, 2.01053e+17,7.05083
12.8,14, 59,59.5, 0.3,0.4, 0.1,0.2, 0.8,0.85, 0,0.01, 4.52087e+18,7.53088
9.2,10.4, 57,57.5, 4,5, 3,4, 0.85,0.88, 0.01,0.03, 6.6272e+15,7.66248
14,15.2, 58.5,59, 2.6,2.8, 2,3, 0.8,0.85, 0,0.01, 3.26391e+16,9.2384
14,15.2, 60.5,61, 2,2.2, 1.5,2, 0.85,0.88, 0,0.01, 1.46629e+17,9.71646
17.6,18.8, 60,60.5, 2.6,2.8, 2,3, 0.85,0.88, 0.01,0.03, 2.41891e+16,9.90251
18.8,20, 60.5,61, 4,5, 2,3, 0.85,0.88, 0.01,0.03, 2.52643e+16,4.66169
17.6,18.8, 60.5,61, 2,2.2, 1.5,2, 0.85,0.88, 0.01,0.03, 7.07912e+16,8.51392
11.6,12.8, 61,61.5, 2.8,3, 2,3, 0.88,0.9, 0,0.01, 1.10904e+17,9.38535
14,15.2, 59,59.5, 3,3.5, 2,3, 0.85,0.88, 0,0.01, 1.29353e+17,5.31527
14,15.2, 57,57.5, 1.9,2, 1.5,2, 0.8,0.85, 0,0.01, 1.12355e+17,9.45005
15.2,16.4, 57,57.5, 2,2.2, 1.5,2, 0.8,0.85, 0,0.01, 7.87953e+16,8.64692
14,15.2, 60,60.5, 2.2,2.4, 1.4,1.5, 0.85,0.88, 0,0.01, 5.8346e+17,9.65811
11.6,12.8, 58.5,59, 2.8,3, 1.5,2, 0.85,0.88, 0.01,0.03, 2.85479e+17,5.1551
11.6,12.8, 60,60.5, 3.5,4, 1.5,2, 0.85,0.88, 0.01,0.03, 6.17072e+16,7.50049
9.2,10.4, 60.5,61, 0.2,0.3, 0.1,0.2, 0.88,0.9, 0.01,0.03, 3.40839e+18,9.61515
18.8,20, 58,58.5, 1.2,1.3, 0.6,0.7, 0.88,0.9, 0.03,0.05, 2.02161e+18,8.33463
15.2,16.4, 60.5,61, 1,1.1, 0.6,0.7, 0.85,0.88, 0,0.01, 1.9388e+18,9.88933
14,15.2, 57.5,58, 2,2.2, 1,1.1, 0.8,0.85, 0,0.01, 1.57563e+18,6.71113
17.6,18.8, 57,57.5, 0,0.1, 0,0.1, 0.93,0.94, 0.01,0.03, 1.1412e+19,6.70358
17.6,18.8, 61,61.5, 1.1,1.2, 0.7,0.8, 0.85,0.88, 0.01,0.03, 1.15669e+18,7.19705
16.4,17.6, 60.5,61, 0.7,0.8, 0.4,0.5, 0.85,0.88, 0.01,0.03, 1.2333e+18,8.92631
16.4,17.6, 57.5,58, 1.2,1.3, 0.9,1, 0.75,0.8, 0.01,0.03, 3.73039e+17,9.89658
16.4,17.6, 60.5,61, 1.4,1.5, 0.7,0.8, 0.85,0.88, 0.01,0.03, 3.37101e+18,6.6005
9.2,10.4, 58.5,59, 1.8,1.9, 0.9,1, 0.8,0.85, 0.01,0.03, 1.14383e+18,6.96143
11.6,12.8, 59,59.5, 2,2.2, 1,1.1, 0.8,0.85, 0,0.01, 7.67794e+17,9.30354
17.6,18.8, 59,59.5, 1.8,1.9, 0.9,1, 0.8,0.85, 0.01,0.03, 1.1639e+18,7.48442
10.4,11.6, 60.5,61, 2,2.2, 1,1.1, 0.85,0.88, 0.01,0.03, 1.09837e+18,7.36815
18.8,20, 58.5,59, 1.8,1.9, 0.9,1, 0.8,0.85, 0.03,0.05, 7.37331e+17,7.78735
15.2,16.4, 59,59.5, 0,0.1, 0,0.1, 0.6,0.65, 0,0.01, 1.9166e+18,8.27654
17.6,18.8, 59.5,60, 1.6,1.7, 0.9,1, 0.8,0.85, 0.01,0.03, 8.83161e+17,7.79215
18.8,20, 57.5,58, 2.4,2.6, 1.4,1.5, 0.8,0.85, 0.01,0.03, 2.47163e+17,9.18002
8,9.2, 59,59.5, 1.2,1.3, 0.6,0.7, 0.8,0.85, 0.01,0.03, 9.25902e+17,9.14201
8,9.2, 59.5,60, 7.5,10, 4,5, 0.8,0.85, 0.01,0.03, 1.45039e+15,9.7268
15.2,16.4, 60.5,61, 3.5,4, 1.5,2, 0.8,0.85, 0.01,0.03, 3.55692e+16,8.92261
16.4,17.6, 57,57.5, 2.2,2.4, 1.2,1.3, 0.75,0.8, 0.01,0.03, 2.99243e+17,8.07801
16.4,17.6, 60.5,61, 2.4,2.6, 1.3,1.4, 0.8,0.85, 0.01,0.03, 6.53113e+17,7.18747
12.8,14, 61,61.5, 2.2,2.4, 1.2,1.3, 0.8,0.85, 0,0.01, 1.22336e+18,7.02751
10.4,11.6, 58,58.5, 2.4,2.6, 1.2,1.3, 0.8,0.85, 0.01,0.03, 4.34741e+17,8.91709
12.8,14, 59.5,60, 1.1,1.2, 0.6,0.7, 0.75,0.8, 0,0.01, 1.75292e+18,8.71317
17.6,18.8, 57,57.5, 1.5,1.6, 0.8,0.9, 0.75,0.8, 0.01,0.03, 8.15498e+17,7.24341
9.2,10.4, 60.5,61, 2.6,2.8, 1.4,1.5, 0.8,0.85, 0.01,0.03, 6.34457e+17,7.47167
10.4,11.6, 58,58.5, 5,7.5, 4,5, 0.85,0.88, 0.01,0.03, 2.67556e+15,7.67757
12.8,14, 61,61.5, 1.4,1.5, 0.9,1, 0.8,0.85, 0,0.01, 1.20404e+18,7.34734
10.4,11.6, 58,58.5, 2.2,2.4, 1.2,1.3, 0.85,0.88, 0.01,0.03, 1.0635e+18,6.63093
